93.9231	1.03732	0.700423	11.3836	-0.155223	0.111611	0.005412	
94.7667	1.05894	0.695169	11.3744	-0.156687	0.111424	0.005182	
96.0592	0.993915	0.680743	11.3922	-0.157988	0.112255	0.004794	
96.8709	0.995373	0.692509	11.4044	-0.158048	0.112271	0.004268	
97.72	1.01573	0.70481	11.3925	-0.157407	0.111484	0.003987	
99.0343	0.997881	0.692184	11.3934	-0.155313	0.111426	0.003992	
99.8499	1.0019	0.71124	11.3905	-0.154014	0.11137	0.00443	
100.744	1.02827	0.69694	11.3853	-0.15364	0.111246	0.005518	
102.053	1.00344	0.700822	11.3855	-0.154923	0.111818	0.005815	
102.874	0.987293	0.704518	11.3744	-0.156378	0.112023	0.005495	
103.739	0.991104	0.687737	11.3967	-0.1578	0.112343	0.005331	
104.694	0.980392	0.690327	11.3891	-0.158582	0.112122	0.004553	
105.895	1.02689	0.659329	11.3893	-0.15801	0.112349	0.004073	
106.753	1.02251	0.6616	11.4092	-0.156471	0.112177	0.005318	
108.086	1.02151	0.679455	11.3894	-0.153853	0.112349	0.005853	
108.895	1.04037	0.671442	11.3694	-0.152724	0.112109	0.006189	
109.778	1.04563	0.66955	11.376	-0.152601	0.111751	0.005658	
111.151	1.01087	0.659433	11.3876	-0.153971	0.111631	0.006109	
111.978	1.01869	0.642305	11.393	-0.154984	0.112475	0.006051	
112.764	1.01614	0.646387	11.3882	-0.155913	0.11242	0.00569	
114.189	0.997693	0.610881	11.3934	-0.155394	0.11264	0.005508	
114.905	1.01645	0.62352	11.3972	-0.153941	0.11263	0.00561	
115.73	1.02334	0.663323	11.3698	-0.152163	0.113008	0.005986	
117.07	1.01204	0.60239	11.3716	-0.151295	0.113343	0.006988	
117.897	1.05799	0.633648	11.3946	-0.151494	0.112883	0.007441	
118.734	1.03434	0.622008	11.3868	-0.152496	0.113116	0.00712	
120.043	1.00588	0.614042	11.3742	-0.154782	0.1135	0.006607	
120.935	1.01125	0.630712	11.3918	-0.155822	0.113504	0.006523	
121.744	0.98214	0.603254	11.4005	-0.156039	0.113282	0.006747	
123.123	1.02471	0.622572	11.3799	-0.154336	0.113285	0.00584	
123.969	1.01278	0.62637	11.4151	-0.152742	0.112595	0.006015	
124.779	0.987571	0.631379	11.4054	-0.150967	0.112343	0.006664	
126.099	1.06021	0.633422	11.352	-0.150277	0.11153	0.006638	
126.953	1.05922	0.631944	11.396	-0.151367	0.111517	0.00595	
127.805	1.00987	0.635892	11.4021	-0.152834	0.111478	0.006025	
129.109	1.01429	0.636086	11.351	-0.155302	0.111667	0.006104	
129.993	1.01806	0.619499	11.378	-0.156002	0.112061	0.00517	
130.849	0.996929	0.637842	11.3939	-0.155777	0.112045	0.004613	
131.669	0.996111	0.663118	11.3928	-0.154494	0.111918	0.004944	
132.915	1.03912	0.66505	11.3686	-0.153012	0.112	0.005224	
133.775	1.0302	0.669664	11.3889	-0.152424	0.112287	0.00529	
135.107	1.02715	0.693907	11.3664	-0.153567	0.111478	0.006581	
135.968	1.04961	0.678813	11.3658	-0.155132	0.111774	0.006421	
136.783	1.02625	0.678336	11.39	-0.156937	0.11231	0.00537	
138.101	1.0055	0.680455	11.4061	-0.158588	0.112498	0.004012	
138.955	0.985132	0.710524	11.3798	-0.158508	0.112249	0.004657	
139.813	1.01215	0.685843	11.4025	-0.157624	0.112384	0.004561	
140.691	1.00158	0.686393	11.3896	-0.155989	0.112942	0.004665	
141.99	0.999299	0.70808	11.3867	-0.15439	0.112116	0.005614	
142.81	1.01046	0.717044	11.4119	-0.154078	0.111681	0.005692	
143.671	1.00918	0.712771	11.4043	-0.154773	0.111672	0.005041	
144.967	0.994122	0.680729	11.3853	-0.156767	0.111351	0.004481	
145.787	0.98892	0.680208	11.399	-0.157576	0.111152	0.004638	
147.141	0.99674	0.656734	11.3812	-0.157713	0.111884	0.003802	
147.904	0.972683	0.65024	11.4017	-0.156686	0.111947	0.004791	
148.776	0.991625	0.673769	11.3983	-0.155001	0.111532	0.005212	
149.708	0.983276	0.696865	11.378	-0.153181	0.111486	0.004455	
150.978	0.996417	0.646653	11.381	-0.152727	0.111046	0.004659	
151.825	1.01633	0.669936	11.3657	-0.1533	0.111344	0.005586	
152.718	0.992268	0.651366	11.3755	-0.154707	0.111491	0.006282	
153.934	1.00017	0.637463	11.3947	-0.156424	0.111651	0.005716	
154.783	1.02004	0.646179	11.372	-0.156839	0.111511	0.005424	
155.696	0.978232	0.633768	11.3719	-0.156248	0.1119	0.005108	
156.978	0.990385	0.657746	11.4101	-0.154268	0.112585	0.004914	
157.799	1.01564	0.644852	11.4046	-0.152899	0.11265	0.00566	
158.632	1.02765	0.631016	11.3884	-0.151773	0.113204	0.006428	
159.996	1.01896	0.638857	11.3982	-0.151798	0.112644	0.007098	
160.844	1.02788	0.623555	11.3816	-0.152615	0.112655	0.00683	
161.721	1.03805	0.633895	11.3566	-0.153941	0.112557	0.006893	
163.01	1.03204	0.610489	11.4067	-0.155446	0.113351	0.005775	
163.831	1.00346	0.609026	11.3986	-0.155415	0.113411	0.006053	
164.709	1.01734	0.616249	11.3703	-0.1546	0.113058	0.006556	
165.941	1.03915	0.610221	11.3901	-0.152023	0.112998	0.006872	
166.795	1.02358	0.605829	11.386	-0.150782	0.112856	0.006666	
167.697	1.05065	0.622958	11.364	-0.150415	0.112714	0.006234	
169.002	1.05337	0.618589	11.3706	-0.151967	0.111956	0.006999	
169.848	1.04419	0.612811	11.3814	-0.153444	0.112258	0.007149	
171.134	0.98161	0.616455	11.3848	-0.155209	0.112199	0.006853	
172.056	0.995531	0.614539	11.371	-0.155322	0.111974	0.005829	
172.823	1.01056	0.620343	11.3931	-0.154349	0.111871	0.005217	
173.687	1.01833	0.622081	11.3788	-0.152914	0.112542	0.00513	
174.978	1.00173	0.647608	11.3914	-0.151539	0.112998	0.005664	
175.804	1.02141	0.64455	11.4089	-0.152002	0.112297	0.007161	
176.694	1.02134	0.642812	11.3741	-0.152831	0.112251	0.007394	
177.977	1.02445	0.686568	11.3758	-0.154857	0.112652	0.005219	
178.808	1.00041	0.667263	11.4073	-0.156884	0.11237	0.00464	
179.716	1.01125	0.659727	11.3965	-0.158077	0.112266	0.004715	
180.933	0.997376	0.685455	11.3961	-0.15786	0.1128	0.00502	
181.796	0.970507	0.673331	11.4227	-0.156807	0.113083	0.005239	
182.667	0.976029	0.694808	11.3736	-0.155392	0.112493	0.005786	
183.981	0.999891	0.723516	11.3886	-0.154415	0.111331	0.004626	
184.839	0.973127	0.704249	11.4147	-0.154886	0.111013	0.003829	
185.668	0.981643	0.718788	11.3856	-0.155878	0.111347	0.004008	
186.999	0.984252	0.69106	11.3825	-0.158168	0.110552	0.005311	
187.805	0.966738	0.675082	11.4005	-0.158913	0.110727	0.004972	
188.645	0.974833	0.714799	11.3776	-0.15872	0.111074	0.003717	
190.066	0.974966	0.700435	11.3992	-0.157037	0.111733	0.003311	
190.843	0.982996	0.708072	11.4079	-0.156215	0.1116	0.003064	
191.7	1.0111	0.699256	11.3856	-0.155372	0.111023	0.003289	
192.988	0.976129	0.729615	11.4129	-0.155307	0.111018	0.00536	
193.826	0.979822	0.73368	11.3959	-0.155937	0.111741	0.005467	
194.705	0.988131	0.717154	11.3931	-0.157356	0.112293	0.004933	
196.005	1.01293	0.710703	11.4064	-0.159141	0.11185	0.004434	
196.848	0.998413	0.69733	11.3864	-0.159366	0.112348	0.00405	
197.672	0.973958	0.673307	11.3787	-0.15837	0.112836	0.004595	
198.995	1.01179	0.693378	11.4222	-0.156087	0.112419	0.005068	
199.816	1.0216	0.680909	11.3968	-0.15444	0.111954	0.005721	
201.121	1.02862	0.677341	11.3949	-0.15311	0.112387	0.00559	
202.166	1.02907	0.677562	11.4103	-0.153202	0.112125	0.005867	
202.817	1.0318	0.671871	11.3816	-0.15391	0.111958	0.006194	
203.691	1.00751	0.655755	11.3889	-0.154767	0.111969	0.006471	
204.999	1.03161	0.622102	11.4091	-0.155396	0.113104	0.006321	
205.837	1.03709	0.639284	11.3963	-0.155015	0.113542	0.005847	
206.697	1.01575	0.635764	11.4024	-0.153965	0.113594	0.005494	
207.997	1.04123	0.633457	11.3873	-0.152164	0.113199	0.005831	
208.892	1.0455	0.6261	11.3702	-0.151339	0.113104	0.006596	
209.724	1.06046	0.620493	11.3771	-0.151306	0.113108	0.007348	
211.021	1.01716	0.609624	11.3888	-0.152806	0.112849	0.007565	
211.875	1.00954	0.601552	11.3813	-0.153759	0.113184	0.007082	
212.752	1.033	0.6145	11.3737	-0.15436	0.112648	0.007094	
214.034	1.01383	0.585316	11.3858	-0.154317	0.112514	0.006092	
214.862	1.00204	0.581114	11.3759	-0.153277	0.112379	0.006496	
215.687	1.03039	0.593535	11.3592	-0.151914	0.11257	0.006401	
217.049	1.00524	0.585363	11.3664	-0.150571	0.112953	0.006865	
217.83	1.01321	0.594482	11.3784	-0.150542	0.112355	0.006933	
218.796	1.03593	0.593203	11.3479	-0.151223	0.111793	0.006828	
219.999	0.972878	0.590557	11.3516	-0.152658	0.112307	0.007021	
220.859	0.978066	0.594441	11.388	-0.153426	0.112616	0.006505	
221.723	0.956479	0.606428	11.399	-0.153683	0.112068	0.00629	
223.012	0.99362	0.59006	11.3659	-0.152581	0.112079	0.005596	
223.835	1.00336	0.605756	11.386	-0.151641	0.112027	0.00549	
224.77	0.995306	0.602829	11.3996	-0.150979	0.112141	0.005405	
226.017	0.990782	0.628978	11.3818	-0.151572	0.111796	0.006419	
226.894	1.01076	0.649826	11.3933	-0.152739	0.112315	0.006653	
227.764	0.991701	0.643815	11.4094	-0.154203	0.112641	0.00656	
229.074	0.999462	0.657421	11.3936	-0.156503	0.112413	0.005292	
229.882	0.973441	0.642713	11.4198	-0.157605	0.111674	0.004947	
230.686	0.986369	0.674676	11.3856	-0.157389	0.111974	0.004739	
232.039	1.00546	0.67211	11.4001	-0.155777	0.113038	0.005253	
232.888	0.977451	0.680307	11.4262	-0.155113	0.11268	0.005185	
233.702	0.968596	0.709981	11.3888	-0.154618	0.111779	0.004981	
235.061	1.00398	0.687901	11.3914	-0.154777	0.110947	0.005045	
235.87	0.992218	0.71157	11.3973	-0.155606	0.110881	0.004304	
236.733	0.982671	0.697316	11.3951	-0.156927	0.110736	0.003913	
238.049	0.975799	0.682737	11.41	-0.158679	0.110221	0.003436	
238.84	0.981917	0.691499	11.3946	-0.158361	0.110633	0.003529	
239.737	1.00388	0.677961	11.4089	-0.157618	0.110881	0.003991	
241.026	0.983798	0.727967	11.4132	-0.156313	0.110913	0.003367	
241.894	1.00487	0.730624	11.4077	-0.156043	0.110936	0.003807	
242.781	1.03817	0.724242	11.3988	-0.156167	0.111358	0.004541	
244.062	0.99536	0.752071	11.4078	-0.157601	0.112219	0.005132	
244.89	1.01872	0.743426	11.3977	-0.159103	0.112624	0.005028	
245.726	0.989646	0.745345	11.3916	-0.160319	0.112561	0.004503	
247.051	0.970567	0.711693	11.4171	-0.160485	0.113145	0.003814	
247.839	1.00852	0.706926	11.3907	-0.159303	0.113011	0.004162	
248.698	1.0113	0.709608	11.3904	-0.157718	0.112828	0.004743	
249.994	0.985496	0.688654	11.3954	-0.15515	0.112653	0.005279	
250.832	0.985309	0.702615	11.3726	-0.154095	0.112273	0.005543	
251.72	1.0356	0.693457	11.3802	-0.153882	0.111736	0.006054	
252.979	1.00846	0.661757	11.3647	-0.154761	0.111541	0.005999	
253.858	0.983927	0.642967	11.3717	-0.15536	0.111744	0.005524	
254.924	1.00245	0.652678	11.3681	-0.155412	0.111647	0.005666	
255.65	1.02088	0.640823	11.3723	-0.154769	0.111878	0.0051	
256.966	1.01954	0.625445	11.3659	-0.152933	0.112813	0.005465	
257.754	1.03034	0.626773	11.3787	-0.151682	0.112996	0.006159	
259.022	1.04304	0.626738	11.3588	-0.15081	0.113136	0.006921	
259.888	1.06671	0.633399	11.3567	-0.15109	0.113023	0.007008	
260.724	1.04976	0.635814	11.3608	-0.152384	0.112933	0.007087	
262.066	1.04999	0.607693	11.3391	-0.15431	0.113455	0.007146	
262.858	1.05953	0.602625	11.3585	-0.155172	0.113449	0.006674	
263.799	1.03501	0.610179	11.3735	-0.154932	0.113328	0.006576	
265.061	1.03474	0.615994	11.3538	-0.153117	0.112966	0.007128	
265.891	1.05762	0.621696	11.3438	-0.151519	0.113014	0.006659	
266.758	1.05586	0.606804	11.3725	-0.150405	0.112597	0.006696	
267.657	1.0368	0.614543	11.3737	-0.150199	0.112408	0.007129	
268.944	1.03704	0.617658	11.3531	-0.151091	0.112359	0.007697	
269.733	1.02163	0.595454	11.3701	-0.152367	0.112249	0.007452	
271.069	1.01037	0.594847	11.3674	-0.153525	0.112074	0.006496	
271.87	1.03203	0.589435	11.3793	-0.153724	0.112126	0.00576	
272.771	1.03349	0.594631	11.4039	-0.152752	0.112768	0.005537	
274.084	1.02144	0.60082	11.3785	-0.151626	0.112931	0.005907	
274.873	1.04782	0.609688	11.3697	-0.150887	0.112968	0.006703	
275.733	1.05626	0.617568	11.4	-0.151473	0.112364	0.007363	
276.654	1.04517	0.627146	11.3871	-0.152209	0.112865	0.006716	
277.908	1.00397	0.652385	11.4018	-0.15486	0.112858	0.006268	
278.765	1.03764	0.648868	11.4063	-0.156461	0.112715	0.005421	
280.014	1.00592	0.666258	11.4095	-0.157457	0.112928	0.005851	
280.907	0.992427	0.662333	11.4054	-0.156967	0.113084	0.005706	
281.757	1.015	0.674262	11.4214	-0.155992	0.112771	0.005854	
283.132	0.984204	0.683917	11.3857	-0.154333	0.11212	0.004909	
283.961	1.00189	0.703802	11.3786	-0.153628	0.11196	0.004373	
284.804	0.976871	0.688397	11.4118	-0.15432	0.111113	0.004831	
286.122	0.980964	0.668078	11.3922	-0.15602	0.11056	0.004618	
286.968	0.967298	0.670578	11.3809	-0.157188	0.110172	0.005066	
287.75	0.964761	0.665861	11.4004	-0.157511	0.110768	0.004312	
289.104	0.957551	0.699125	11.3957	-0.157059	0.110392	0.003244	
289.976	0.981305	0.685881	11.4156	-0.15612	0.110221	0.002589	
290.741	0.976948	0.704008	11.4369	-0.15512	0.110067	0.002875	
292.101	0.99824	0.714154	11.3909	-0.154452	0.110634	0.004387	
292.902	0.985718	0.731943	11.4007	-0.154916	0.111016	0.004904	
293.802	0.984892	0.733113	11.4226	-0.15624	0.110825	0.004766	
294.689	0.995772	0.720316	11.4029	-0.157776	0.11092	0.004304	
295.962	0.987451	0.72618	11.384	-0.15924	0.111973	0.003573	
296.823	0.981209	0.729879	11.4053	-0.159721	0.112184	0.003517	
298.099	0.999224	0.698882	11.3902	-0.158828	0.1121	0.004761	
298.945	0.98713	0.708228	11.3854	-0.157643	0.111779	0.00501	
299.791	1.01343	0.70489	11.3774	-0.155854	0.11224	0.004721	
301.123	1.00113	0.713957	11.378	-0.154882	0.111545	0.005216	
301.976	0.977191	0.70292	11.3928	-0.155082	0.111497	0.004973	
302.827	0.960618	0.687066	11.382	-0.155811	0.11147	0.005372	
304.127	0.995899	0.661693	11.3681	-0.156145	0.111652	0.005562	
304.926	0.980255	0.628412	11.3934	-0.15604	0.111523	0.005521	
305.741	0.954695	0.631567	11.3937	-0.154909	0.111706	0.004931	
307.074	1.04567	0.621159	11.3792	-0.152391	0.111737	0.004994	
307.918	1.03312	0.621099	11.3733	-0.150866	0.112359	0.006015	
308.778	1.0222	0.599327	11.392	-0.150495	0.112376	0.00645	
310.084	1.0843	0.637045	11.3641	-0.151333	0.112298	0.006461	
310.9	1.06439	0.598964	11.3781	-0.152758	0.113066	0.006842	
311.768	1.06508	0.613997	11.3877	-0.154342	0.113645	0.007285	
313.072	1.05505	0.627132	11.363	-0.155738	0.113399	0.00707	
313.948	1.04888	0.620348	11.3672	-0.155219	0.113543	0.006623	
314.758	1.04697	0.611695	11.3924	-0.153666	0.113708	0.006609	
315.698	1.04095	0.6126	11.3994	-0.152213	0.114055	0.007192	
316.947	1.08791	0.620126	11.3689	-0.150955	0.113454	0.007742	
317.762	1.08335	0.608865	11.3942	-0.15117	0.113151	0.007586	
319.044	1.05394	0.620762	11.3708	-0.152033	0.113595	0.007578	
319.896	1.06234	0.605862	11.3737	-0.153366	0.113196	0.007779	
320.757	1.05946	0.601464	11.4022	-0.15414	0.112647	0.007243	
322.052	1.00117	0.590948	11.3874	-0.153937	0.113094	0.005929	
322.908	1.04862	0.605183	11.3763	-0.152928	0.113299	0.006199	
323.746	1.04697	0.625037	11.3957	-0.15173	0.112845	0.006445	
325.09	1.03401	0.61346	11.3979	-0.151027	0.112858	0.006154	
325.96	1.03463	0.636884	11.393	-0.151193	0.112891	0.006545	
326.812	1.04441	0.638958	11.397	-0.152405	0.112837	0.006638	
327.654	1.03522	0.641737	11.3884	-0.154423	0.113101	0.006659	
328.947	0.978282	0.662749	11.4155	-0.157282	0.113211	0.005565	
329.783	0.983581	0.671417	11.4169	-0.158251	0.113123	0.005342	
331.093	1.01532	0.672389	11.396	-0.157798	0.112539	0.005699	
331.969	0.986046	0.692669	11.4232	-0.156485	0.112808	0.004789	
332.806	0.983392	0.725623	11.4158	-0.15533	0.112453	0.00477	
334.148	1.04793	0.696784	11.3665	-0.154812	0.111907	0.005223	
334.991	1.00239	0.715156	11.4074	-0.155305	0.111777	0.005138	
335.778	1.00448	0.703254	11.4064	-0.156558	0.11146	0.0049	
337.169	0.991547	0.697081	11.3548	-0.158325	0.110826	0.004556	
337.987	0.982889	0.688561	11.4012	-0.158424	0.110756	0.003557	
338.765	0.967943	0.720772	11.389	-0.15805	0.110747	0.002474	
340.097	0.956876	0.718484	11.3997	-0.156761	0.110504	0.003164	
340.972	0.966746	0.72937	11.4049	-0.155738	0.110022	0.004032	
341.811	0.991522	0.726815	11.3724	-0.154697	0.110643	0.003796	
342.693	0.983515	0.734652	11.382	-0.154983	0.110767	0.004139	
343.976	0.998993	0.752853	11.3923	-0.15679	0.110469	0.004004	
344.802	0.979728	0.743414	11.3756	-0.158455	0.110761	0.004114	
345.869	0.98636	0.733697	11.3716	-0.159357	0.111575	0.003924	
347.049	0.985438	0.718354	11.3961	-0.159904	0.110902	0.003733	
347.804	0.962885	0.710178	11.3721	-0.15882	0.110869	0.003944	
348.663	0.970935	0.710588	11.3622	-0.156776	0.111302	0.004102	
349.984	1.04078	0.701503	11.3999	-0.154426	0.111836	0.004581	
350.791	1.04055	0.696675	11.3786	-0.153993	0.111966	0.005075	
351.642	1.00448	0.69729	11.3776	-0.154425	0.111708	0.005619	
352.983	1.04154	0.677794	11.3931	-0.155484	0.112274	0.005864	
353.793	1.04876	0.668975	11.3652	-0.15623	0.112584	0.006106	
354.704	1.02604	0.650177	11.3764	-0.156619	0.112273	0.005589	
355.982	0.989978	0.646976	11.3891	-0.155487	0.112082	0.004895	
356.825	1.0075	0.641397	11.3765	-0.153542	0.112936	0.004994	
357.686	1.03504	0.644218	11.3732	-0.151956	0.112659	0.006357	
358.952	1.04859	0.599142	11.3648	-0.150843	0.112539	0.007319	
359.798	1.02215	0.610038	11.3712	-0.150981	0.112438	0.007547	
360.709	1.0226	0.620839	11.3827	-0.151424	0.112227	0.007157	
361.947	1.04877	0.582055	11.3635	-0.152694	0.11231	0.00711	
362.797	1.03115	0.567508	11.3667	-0.153216	0.112288	0.006823	
363.709	1.00254	0.561319	11.3737	-0.152729	0.11289	0.006239	
364.974	1.02136	0.55634	11.3958	-0.151015	0.112831	0.007006	
365.831	1.0545	0.561441	11.3883	-0.149571	0.113029	0.007126	
366.71	1.02569	0.569902	11.3714	-0.148867	0.11332	0.007432	
367.947	1.04024	0.560421	11.3773	-0.149575	0.113441	0.007481	
368.805	1.02429	0.568334	11.3913	-0.15097	0.113002	0.008329	
370.148	1.05948	0.578495	11.375	-0.152768	0.113103	0.007776	
371.033	1.03814	0.571489	11.3756	-0.153585	0.113162	0.007101	
371.823	1.0145	0.573132	11.4121	-0.153623	0.113173	0.006644	
372.719	0.992371	0.574324	11.422	-0.153043	0.112805	0.006413	
374.004	1.05644	0.606902	11.3683	-0.151147	0.112645	0.005941	
374.822	1.04302	0.591762	11.4228	-0.150556	0.112658	0.006426	
375.701	1.02124	0.617185	11.4302	-0.150834	0.112574	0.007336	
376.988	1.06834	0.645011	11.3649	-0.152495	0.11225	0.006824	
377.866	1.02247	0.648169	11.4107	-0.154276	0.112632	0.005392	
378.701	1.00695	0.640581	11.425	-0.156098	0.113153	0.005497	
379.976	1.05776	0.647312	11.3864	-0.157605	0.112443	0.006137	
380.812	1.03898	0.667988	11.3962	-0.157069	0.112824	0.004714	
381.725	1.01324	0.64775	11.4227	-0.156284	0.112837	0.004419	
382.98	1.03091	0.704197	11.3933	-0.154615	0.112258	0.005256	
383.832	1.04228	0.71303	11.3771	-0.154492	0.111872	0.004926	
384.697	1.01802	0.711077	11.3896	-0.155447	0.112273	0.004295	
386.029	0.984863	0.711974	11.4039	-0.15766	0.111785	0.005824	
386.866	0.986596	0.738192	11.3808	-0.159291	0.111183	0.005212	
387.732	0.987345	0.704989	11.3822	-0.160222	0.11105	0.0031	
389.016	0.966057	0.723767	11.4092	-0.159754	0.111082	0.002948	
389.843	0.963967	0.736619	11.4	-0.158291	0.110816	0.004191	
390.691	0.976304	0.767004	11.3715	-0.156747	0.110853	0.003508	
392.033	1.01074	0.749573	11.3879	-0.155852	0.110555	0.002787	
392.854	1.01116	0.757746	11.3817	-0.156155	0.110269	0.004641	
393.67	0.980864	0.743359	11.3769	-0.1569	0.111055	0.005298	
395.046	0.993778	0.721971	11.3991	-0.158842	0.111216	0.003466	
395.87	1.02409	0.716907	11.3668	-0.159498	0.110406	0.003122	
396.72	0.988046	0.730113	11.3593	-0.158983	0.110548	0.003555	
397.991	1.00611	0.706873	11.3937	-0.157199	0.111435	0.003242	
398.878	1.03564	0.708005	11.3697	-0.155678	0.111672	0.003664	
399.691	1.03111	0.709907	11.348	-0.154747	0.11113	0.005194	
400.989	1.02105	0.71773	11.4035	-0.153971	0.11159	0.005803	
401.894	1.03897	0.718286	11.375	-0.154574	0.11195	0.005418	
402.73	1.02532	0.723027	11.3352	-0.155683	0.112365	0.005249	
404.032	1.03745	0.684394	11.4055	-0.157739	0.112602	0.005996	
404.892	1.02722	0.677921	11.3977	-0.157951	0.113404	0.005371	
405.711	1.0191	0.667133	11.3761	-0.157259	0.113731	0.005148	
407.045	1.04298	0.651743	11.3843	-0.1549	0.112764	0.005591	
407.833	1.05273	0.66856	11.3753	-0.153145	0.112472	0.005556	
