13786.5	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13786.5	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13790.5	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	13790.5	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	
13794.6	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	13794.6	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	
13798.4	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13798.5	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13802.5	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	13802.5	125.004	-270.018	434.987	1	-2.27135e-05	-3.48195e-06	-1.46399e-05	
13806.5	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13806.5	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13810.8	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13810.8	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13814.7	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13814.7	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13818.7	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13818.7	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13822.6	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13822.6	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13826.7	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13826.7	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13830.6	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13830.6	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13835.3	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13835.3	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13838.7	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13838.8	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13842.8	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13842.8	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13846.8	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13846.9	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13850.9	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13850.9	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13854.9	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13854.9	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13859.1	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13859.2	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13863	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13863	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13867	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13867	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13871	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13871	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13875.2	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13875.2	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13879	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13879.1	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13883.3	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13883.4	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13887.1	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13887.2	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13891.1	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13891.2	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13895.3	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13895.3	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13899.3	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13899.3	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13903.2	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13903.2	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13907.6	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13907.6	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13911.4	125.004	-270.017	434.988	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	13911.4	125.004	-270.018	434.987	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	
13915.5	125.004	-270.017	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	13915.5	125.004	-270.018	434.987	1	-1.80047e-05	-3.48183e-06	-1.46399e-05	
13919.4	125.004	-270.017	434.988	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	13919.4	125.004	-270.018	434.987	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	
13923.4	125.004	-270.015	434.987	1	-1.33556e-05	-3.48171e-06	-1.46399e-05	13923.5	125.004	-270.018	434.987	1	-1.33556e-05	-3.48171e-06	-1.46399e-05	
13927.3	125.004	-270.017	434.988	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	13927.4	125.004	-270.018	434.987	1	-2.0374e-05	-3.48189e-06	-1.46399e-05	
13931.8	125.004	-270.017	434.988	1	-2.0374e-05	-3.48185e-06	-1.27325e-05	13931.8	125.004	-270.018	434.987	1	-2.0374e-05	-3.48185e-06	-1.27325e-05	
13935.9	125.004	-270.014	434.987	1	-1.33556e-05	-3.48169e-06	-1.27325e-05	13936	125.004	-270.018	434.987	1	-1.33556e-05	-3.48169e-06	-1.27325e-05	
